,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.07631578947368421,npv_DH_25years_ir_0.07631578947368421,savings_npv_25years_ir_0.07631578947368421,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1444079.7264671577,-6756613.488686464,-5312533.762219306,0.189661490101316
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-106153.32429993554,-616555.4905389029,-510402.1662389674,0.189661490101316
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-446723.65894337435,-2634724.3082949324,-2188000.649351558,0.189661490101316
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-40251.34841812406,-289600.7030944599,-249349.35467633585,0.20602821767351076
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-288518.88118916936,-519198.4527605902,-230679.57157142082,0.189661490101316
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-726750.9962658357,-1307810.397878403,-581059.4016125674,0.189661490101316
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-390931.2593462416,-703492.6246481541,-312561.36530191253,0.189661490101316
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3252936.795977039,-5853758.147259412,-2600821.3512823735,0.189661490101316
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-240732.64539287807,-903834.5161195456,-663101.8707266675,0.189661490101316
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-398254.5289620537,-2513165.232627607,-2114910.703665553,0.189661490101316
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-243792.3173067356,-1716939.408470551,-1473147.0911638155,0.189661490101316
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-73030.07128756122,-881532.6501612619,-808502.5788737007,0.189661490101316
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-311326.34729405475,-1812332.340200666,-1501005.9929066114,0.189661490101316
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1276529.3194579703,-2297153.118140495,-1020623.7986825246,0.189661490101316
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-821180.9897257304,-1477740.0270815073,-656559.0373557769,0.189661490101316
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-223766.16473173138,-1370830.906116985,-1147064.7413852536,0.189661490101316
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-203456.7625185555,-1291096.0992800384,-1087639.336761483,0.189661490101316
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-74870.51606325104,-579375.3154387405,-504504.79937548947,0.189661490101316
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-76437.3962880657,-564965.9563520133,-488528.5600639476,0.189661490101316
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-59116.23341065991,-382547.0513067428,-323430.81789608294,0.20602821767351076
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-39913.34477462569,-274010.07212726667,-234096.72735264097,0.20602821767351076
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-273290.3925321272,-491794.32684678404,-218503.93431465683,0.189661490101316
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-14531.605559780342,-119134.78684305202,-104603.18128327167,0.20602821767351076
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-27444.479028151753,-186979.4165702064,-159534.93754205466,0.20602821767351076
