,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-519570.8774105346,-20256719.966182817,-19737149.088772282,0.41090774977153316
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-41753.857450385985,-1627874.530026991,-1586120.6725766049,0.41090774977153316
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-183497.71117649242,-7154099.491224365,-6970601.780047873,0.41090774977153316
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-17392.153374292095,-678074.9188018162,-660682.7654275241,0.41090774977153316
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-36901.67001177043,-1438700.33562771,-1401798.6656159395,0.41090774977153316
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-92951.71717841114,-3623946.1969904527,-3530994.4798120414,0.41090774977153316
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-50000.2504869771,-1949379.991044809,-1899379.740557832,0.41090774977153316
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-416051.80125312577,-16220779.87013758,-15804728.068884455,0.41090774977153316
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-58539.48598899486,-2282194.351092986,-2223654.865103991,0.41090774977153316
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-167024.9912742452,-6511870.897111823,-6344845.905837578,0.41090774977153316
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-102458.91751075893,-3994607.262049726,-3892148.344538967,0.41090774977153316
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-52023.28909821619,-2028253.015708709,-1976229.7266104927,0.41090774977153316
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-124323.70308080602,-4847058.501465745,-4722734.798384939,0.41090774977153316
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-163268.5649993995,-6365417.586444378,-6202149.021444978,0.41090774977153316
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-105029.3477428592,-4094821.665258325,-3989792.317515466,0.41090774977153316
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-93409.96680345848,-3641812.16048605,-3548402.1936825914,0.41090774977153316
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-88201.271529758,-3438738.650911414,-3350537.379381656,0.41090774977153316
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-33840.755095482236,-1319363.2076335833,-1285522.452538101,0.41090774977153316
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-35721.339819830086,-1392682.3249860657,-1356960.9851662356,0.41090774977153316
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-23776.869971492768,-926998.4474212654,-903221.5774497726,0.41090774977153316
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-16362.366946556756,-637926.2187908106,-621563.8518442538,0.41090774977153316
