,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-2308729.038682892,-4468944.040574475,-2160215.001891583,0.21615529047714133
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-169713.1106213596,-340497.19495046756,-170784.08432910795,0.21615529047714133
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-714201.484008367,-1436918.1155708742,-722716.6315625071,0.21615529047714133
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-64352.02657848488,-134691.5894727429,-70339.56289425801,0.23480828508684387
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-461270.8751471304,-809796.0609630307,-348525.1858159003,0.21615529047714133
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1161896.4647301394,-2039797.505284116,-877901.0405539765,0.21615529047714133
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-625003.131087214,-1097240.4739027778,-472237.3428155638,0.21615529047714133
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-5200647.515664073,-9130131.771919519,-3929484.256255446,0.21615529047714133
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-384872.4130607264,-722705.6435553976,-337833.2304946712,0.21615529047714133
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-636711.2417339107,-1297444.3678112195,-660733.1260773088,0.21615529047714133
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-389764.07746602007,-812083.2217580822,-422319.1442920621,0.21615529047714133
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-116757.15903245794,-279987.34474998433,-163230.1857175264,0.21615529047714133
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-497734.415442059,-999019.6920791699,-501285.2766371109,0.21615529047714133
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2040857.0624924935,-3582879.6033737273,-1542022.5408812338,0.21615529047714133
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1312866.84678574,-2304837.4791860315,-991970.6324002915,0.21615529047714133
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-357747.17484242533,-724868.033582142,-367120.85873971664,0.21615529047714133
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-325277.42556995235,-663546.1798951067,-338268.75432515435,0.21615529047714133
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-119699.57849853713,-254606.05856253963,-134906.4800640025,0.21615529047714133
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-122204.63539315721,-257280.97548929605,-135076.34009613883,0.21615529047714133
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-94512.34736647368,-193540.16540376958,-99027.8180372959,0.23480828508684387
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-63811.64171425415,-132244.6644753842,-68433.02276113005,0.23480828508684387
