,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-2308729.038682892,-8235878.904926064,-5927149.866243172,0.3038801715442988
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-169713.1106213596,-689330.8706934656,-519617.760072106,0.3038801715442988
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-714201.484008367,-2928959.449119471,-2214757.965111104,0.3038801715442988
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-64352.02657848488,-300451.43193571776,-236099.40535723287,0.33010333355573573
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-461270.8751471304,-1063967.5329425402,-602696.6577954099,0.3038801715442988
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1161896.4647301394,-2680030.7188683255,-1518134.254138186,0.3038801715442988
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-625003.131087214,-1441632.4014650136,-816629.2703777996,0.3038801715442988
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-5200647.515664073,-11995815.051578758,-6795167.535914686,0.3038801715442988
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-384872.4130607264,-1217159.2784940992,-832286.8654333728,0.3038801715442988
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-636711.2417339107,-2726184.246814361,-2089473.00508045,0.3038801715442988
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-389764.07746602007,-1793789.3649966072,-1404025.287530587,0.3038801715442988
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-116757.15903245794,-794391.076212781,-677633.917180323,0.3038801715442988
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-497734.415442059,-2024538.1591188258,-1526803.7436767668,0.3038801715442988
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2040857.0624924935,-4707441.485820864,-2666584.423328371,0.3038801715442988
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1312866.84678574,-3028259.045427758,-1715392.1986420178,0.3038801715442988
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-357747.17484242533,-1502889.5836380243,-1145142.408795599,0.3038801715442988
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-325277.42556995235,-1397763.654334272,-1072486.2287643198,0.3038801715442988
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-119699.57849853713,-587349.5722657748,-467649.9937672377,0.3038801715442988
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-122204.63539315721,-581067.4320091812,-458862.79661602405,0.3038801715442988
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-94512.34736647368,-411318.1284962716,-316805.7811297979,0.33010333355573573
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-63811.64171425415,-288717.31182124245,-224905.67010698828,0.33010333355573573
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-436924.25955979095,-1007809.6224442902,-570885.3628844992,0.3038801715442988
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-23232.470562153303,-118677.32946120485,-95444.85889905154,0.33010333355573573
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-43876.985821847986,-197521.2406473767,-153644.2548255287,0.33010333355573573
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-5850675.04603892,-13495168.739619566,-7644493.693580646,0.3038801715442988
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-946948.6812315304,-2184232.0997867817,-1237283.4185552513,0.3038801715442988
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-19138.625154855712,-96404.05822327726,-77265.43306842155,0.33011650514062824
